"bassin_X","bassin_Z","Hip_R_X","Hip_R_Z","Hip_L_X","Hip_L_Z","genoux_droit_X","genoux_droit_Z","genoux_gauche_X","genoux_gauche_Z","cheville_droite_X","cheville_droite_Z","cheville_gauche_X","cheville_gauche_Z","pied_droit_X","pied_droit_Z","pied_gauche_X","pied_gauche_Z","tronc_X","tronc_Z","Heel_R_Z","Heel_L_Z","angle_genoux_droit","angle_genoux_gauche","angle_cheville_droite","angle_cheville_gauche","angle_bassin_gauche","angle_bassin_droit","Contact_R","Contact_L"
-23.1934853504091,1314.19031852727,-23.1934853504091,1314.19031852727,6.81955494959089,1311.16358052727,93.0712175,807.75505,-49.899023,789.95072,94.87842,362.37868,-464.151275,657.02054,339.48737,301.87067,-604.74536,453.40842,12.248855,1588.469,279.91644,685.26654,192.697128747577,245.998476247256,104.126619717704,142.416076266061,185.088872551371,159.707413735788,FALSE,FALSE
-21.6344040583153,1315.53125691907,-21.6344040583153,1315.53125691907,8.93820334168472,1310.03733091907,82.6965,805.61319,-13.7883285,783.692435,59.370135,363.01455,-427.036575,643.96848,296.85065,285.6058,-566.12463,438.08063,17.87128,1587.7327,275.56577,669.9387,194.580190108337,248.846634365206,105.036930018667,142.722075196617,180.629892018494,160.178783090133,FALSE,FALSE
-21.05521747677,1316.2202872409,-21.05521747677,1316.2202872409,10.00064580323,1309.3274672409,72.020588,803.806,28.1121255,780.61345,20.347824,365.959625,-382.72651,628.67415,255.21794,279.6487,-512.6447,411.44104,19.54462,1587.331,274.22708,645.50793,197.025729841748,251.66617661024,103.446882794312,141.177672908586,176.071843776668,161.187976821162,FALSE,FALSE
-20.9599594873642,1316.13866300609,-20.9599594873642,1316.13866300609,10.4265604126358,1309.57651900609,58.19879,801.56368,73.593525,783.65897,-23.39330475,370.778855,-330.083215,610.7694,211.17561,276.30203,-441.89584,378.57663,20.147022,1587.331,275.49884,615.7894,199.470410627548,253.664050121971,101.213022833482,138.898009792983,171.146780877629,162.635351750606,FALSE,FALSE
-20.4598569084057,1315.75867520553,-20.4598569084057,1315.75867520553,10.5451403315943,1310.18848320553,36.6796305,797.882365,117.267725,792.7954,-70.2468475,375.798875,-272.118675,590.45505,161.57779,271.68362,-356.48853,342.96793,21.084095,1587.1302,280.25113,581.7202,200.511901819638,254.196783732142,99.969743759997,136.282700424013,166.16574307497,165.000010984053,FALSE,FALSE
-19.3278159456682,1315.28225865684,-19.3278159456682,1315.28225865684,10.4563119743318,1310.78032265684,7.4630995,794.26795,155.419895,805.47931,-121.986545,380.95276,-212.14615,566.693605,104.951935,264.99023,-259.9702,307.42618,22.355833,1586.7957,287.74768,543.23334,200.334067182463,252.998047000858,99.6759539687824,133.460585729618,161.523981270888,168.328311138083,FALSE,FALSE
-18.1830772763129,1314.81055514469,-18.1830772763129,1314.81055514469,9.76974932368709,1311.45314114469,-24.99971115,794.000225,187.6819,819.702695,-172.82264,388.750525,-150.93534,540.9911,43.70766,255.41873,-155.95537,276.36896,22.288898,1586.394,299.1264,502.40384,199.290578116256,250.432431313066,101.582858411358,130.544169529409,157.503098314687,172.273904456662,FALSE,FALSE
-17.014078337542,1314.18171595557,-17.014078337542,1314.18171595557,8.39526652245802,1312.19777395557,-56.8266535,797.27995,214.221085,833.758755,-221.985385,400.731655,-91.498277,518.40095,-20.414757,246.11496,-51.070362,255.21794,20.81636,1586.0593,315.659,464.3186,198.206966210077,247.388414884386,104.879077391362,127.156073572921,154.125596116683,176.482749036005,FALSE,FALSE
-15.7190864404332,1313.47045042695,-15.7190864404332,1313.47045042695,7.0196070195668,1312.98720442695,-89.590665,803.63865,235.33865,846.275375,-270.378405,415.45705,-36.780031,500.496235,-88.954796,239.2208,49.263153,246.9851,19.209953,1585.7247,337.5463,432.2574,196.728358806624,244.270011749923,109.196263916729,123.050709409397,151.372557778097,180.933577061797,FALSE,FALSE
-14.3620828305974,1312.77583899631,-14.3620828305974,1312.77583899631,6.06204430940261,1313.71690899631,-122.1873425,813.344025,248.859255,855.1106,-318.03516,433.194465,12.1819215,483.26082,-163.11726,237.88213,139.2889,249.19391,18.27288,1585.1892,365.5915,405.35007,195.073967956709,240.37402002118,114.322341000204,119.02020612151,149.526748287042,185.351488193133,FALSE,FALSE
-13.4516851760086,1312.00049816753,-13.4516851760086,1312.00049816753,5.37005036399144,1314.41676616753,-152.37442,825.39208,253.611535,859.56172,-363.55001,453.542285,61.94708,461.47393,-240.49254,244.77629,221.885,256.6905,17.068077,1584.7876,399.32605,379.58063,193.658874394866,234.33301025542,119.890217707622,116.300721331788,148.898625367653,189.549836452715,FALSE,FALSE
-13.4299118079656,1311.37953723775,-13.4299118079656,1311.37953723775,4.24726183203436,1315.04220523775,-179.014,838.10947,249.428175,858.92585,-403.275135,473.42157,115.092375,436.34035,-309.96964,260.23798,300.86667,267.39987,14.256864,1584.7876,434.2654,353.8781,192.305488589724,225.894771982973,124.773107579744,114.647982189366,149.615046486657,193.501159771015,FALSE,FALSE
-13.7681343997599,1311.090000562,-13.7681343997599,1311.090000562,3.34947290024013,1315.21041656201,-198.55862,848.551125,236.710795,852.366325,-437.77941,494.840345,165.25914,413.750245,-363.31577,283.12927,372.61954,283.46393,11.177917,1584.9215,468.20074,331.12067,192.293805627107,216.009133514248,126.550880226072,112.889145247846,151.58065922718,196.572093866467,FALSE,FALSE
-14.11639624362,1311.07329493251,-14.11639624362,1311.07329493251,2.51794719638005,1315.06656293251,-207.9628,853.771945,213.384415,840.452135,-466.527405,519.53885,201.302895,395.510835,-399.59378,308.8987,425.56403,305.55203,8.433638,1585.1223,496.1121,313.58408,194.754036602053,205.510475390621,124.645936054005,110.302033851356,154.790009659547,198.267734000533,FALSE,FALSE
-14.4670956454685,1311.2572698771,-14.4670956454685,1311.2572698771,1.25159903453145,1314.8435958771,-208.49827,856.18155,189.890705,829.3077,-488.314315,546.44615,229.147285,385.1696,-438.95074,334.1327,461.03885,329.98282,5.622425,1585.5239,526.90155,303.61096,199.002765772278,196.180864903568,124.816319908734,108.437681460146,157.842882790439,198.902675180965,FALSE,FALSE
-14.7583310124651,1311.11703147315,-14.7583310124651,1311.11703147315,-0.743767612465057,1314.60159347315,-201.8049,854.3409,169.911025,820.271625,-503.80945,574.02285,245.34523,380.18303,-471.2797,362.11096,483.7963,349.39355,1.7402744,1586.0593,560.76996,299.528,204.864038735165,189.319555667108,124.140088035242,107.083854610979,160.429789336635,198.834689754992,FALSE,FALSE
-14.7549150974093,1310.69180804661,-14.7549150974093,1310.69180804661,-2.80056805740927,1314.81222404661,-187.71537,847.480165,153.74655,814.481905,-511.27255,600.7963,251.034585,378.50968,-496.17902,392.90042,493.9702,351.60236,-1.0709381,1586.4609,595.8432,296.9176,212.202338363358,184.794692608688,123.169863050703,108.89982407367,162.26094282289,197.634578991802,FALSE,FALSE
-14.3435445563543,1310.0549463219,-14.3435445563543,1310.0549463219,-4.72919647635427,1315.2690783219,-169.14129,836.904675,151.069205,815.419,-512.878955,624.92585,253.71193,380.751965,-518.73566,426.23337,497.45074,345.3106,-2.6104116,1586.7957,630.04626,295.44504,220.222137347047,184.025257280895,123.350003050345,111.559723986195,162.241168969914,195.688486912028,FALSE,FALSE
-13.9077617316258,1309.58671853995,-13.9077617316258,1309.58671853995,-6.25189223162579,1315.38582253995,-147.153585,825.05742,153.980815,818.83258,-508.36093,645.77565,240.86068,380.98622,-535.3352,458.42844,486.67444,331.05374,-3.3466816,1587.1973,660.7688,292.09836,228.226661024952,186.661203817692,124.590204763389,112.705502069224,161.503261822021,193.197640002505,FALSE,FALSE
-13.8721818864458,1309.68525868678,-13.8721818864458,1309.68525868678,-6.87761840644582,1315.28094868678,-121.91961,813.10975,158.565775,821.710735,-497.685015,663.68043,216.9319,379.61409,-544.4382,486.2059,456.08575,303.61096,-2.8781462,1587.5319,687.0068,289.2202,236.038565164584,191.010248089858,126.444524812159,115.151028167288,160.62735159207,190.009436994943,FALSE,FALSE
-13.093522435835,1309.84017533121,-13.093522435835,1309.84017533121,-5.69199947583504,1315.38494533121,-95.782025,801.89838,165.091805,822.11235,-482.658415,675.6281,180.018005,378.074615,-547.2494,506.0852,421.01254,307.0915,2.0749426,1587.465,705.8821,288.81863,242.677997586707,197.171928263911,128.931262740553,108.337194181583,159.267663857925,186.118811240194,FALSE,FALSE
-11.0742237588299,1309.54184627616,-11.0742237588299,1309.54184627616,-3.34205025882988,1316.23121427616,-68.4731025,791.65752,158.030305,820.07083,-463.04688,680.07915,130.21938,376.669015,-541.89465,513.71564,373.5566,301.00055,11.445651,1586.7286,713.9141,287.27914,247.885577392576,201.605706773831,131.14850107343,103.684684969294,158.854119042226,181.679713080644,FALSE,FALSE
-10.0294052761962,1308.52407466684,-10.0294052761962,1308.52407466684,-2.14462567619619,1317.27368866684,-41.431918,783.257385,144.643575,817.293125,-439.419295,677.33485,84.135575,377.07062,-526.29913,506.35294,323.89185,293.03543,16.59954,1586.0593,709.22876,285.47195,251.67517124659,204.187786446998,131.839702828376,101.489504416666,159.649255504229,177.940658002308,FALSE,FALSE
-9.67631726895236,1308.09532423246,-9.67631726895236,1308.09532423246,-1.46088446895236,1317.68424423246,-10.2743123,778.83972,131.22338,812.775085,-407.65929,667.79683,43.5737935,377.171005,-495.9113,487.27686,278.91245,285.8066,19.410753,1585.7916,693.90094,283.86554,254.323090288334,206.100553051333,131.665104783802,99.8406767187559,160.824851425506,174.085141981304,FALSE,FALSE
-9.23005226772986,1308.26097946904,-9.23005226772986,1308.26097946904,-0.887444867729865,1317.69729146904,23.594106,780.914705,112.381565,807.25307,-370.94618,654.008525,-5.9570933,378.84436,-451.26654,459.83405,228.71222,278.77856,22.021164,1585.5239,671.14355,284.2002,255.73103593917,207.953032184352,130.303145135736,97.6523141550034,162.599725297175,170.007420302429,FALSE,FALSE
-8.64408995080466,1308.62846586831,-8.64408995080466,1308.62846586831,0.130909949195336,1317.40342586831,57.127855,788.7794,84.135575,801.32944,-332.258545,636.304575,-58.466527,380.24995,-393.7036,425.2963,171.01543,269.60867,25.501713,1585.1892,641.69275,286.27515,255.826642576701,207.954416332983,127.619597973537,97.0312407179162,165.342471728566,165.750729042065,FALSE,FALSE
-8.4685102827484,1309.19313544105,-8.4685102827484,1309.19313544105,1.5273574172516,1317.07794544105,88.486263,800.2585,48.3260825,797.279975,-289.454475,613.078575,-117.4350575,384.16559,-324.09265,385.93933,103.814064,257.96222,28.647594,1584.7207,605.08,290.82663,254.438415294377,207.00761697785,125.018158491062,97.8379926253901,169.069355466175,161.542004579093,FALSE,FALSE
-8.93454803032137,1309.77838419259,-8.93454803032137,1309.77838419259,2.99436636967863,1316.54405619259,116.86612,813.10974,9.069507,796.711025,-241.66387,584.7322,-175.131845,390.959335,-242.76828,346.04688,30.923338,243.7723,30.120134,1584.386,562.51025,299.59494,251.717015488619,205.086456743347,122.76155591782,101.121666698402,173.547502387283,157.692216394251,FALSE,FALSE
